id	baseMean	baseMeanCtrl	baseMeanCr	foldChange	log2FoldChange	pval	padj	Pr-118	Pr-119	Pr-120	geneid	symbol	name
27056	73.95040292	89.44812159	42.95496556	0.480222109	-1.058226271	0.013521734	0.127048862	1.57441735	1.181856723	0.617406984	27056	Irf5	interferon regulatory factor 5
27057	2472.388931	2278.731404	2859.703984	1.254954392	0.327634934	0.011253962	0.111710854	23.50896946	23.70030143	28.07518881	27057	Ncoa4	nuclear receptor coactivator 4
27058	2204.952427	2131.650701	2351.555881	1.103161921	0.141644563	0.393354713	1	55.74205876	57.9858688	59.49170003	27058	Srp9	signal recognition particle 9
27059	4443.641886	4617.790481	4095.344696	0.886862389	-0.173217831	0.148165229	0.650086068	27.46674236	25.98203249	22.42805722	27059	Sh3d19	SH3 domain protein D19
270599	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	270599	Gm648	predicted gene 648
27060	3520.500397	3315.789405	3929.922381	1.185214711	0.245148438	0.089464288	0.47381211	36.60449163	37.74049598	41.77363693	27060	Tcirg1	"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3"
27061	5996.073764	5784.369389	6419.482513	1.109798161	0.150297318	0.325405782	1	173.7987601	179.2231614	185.7286333	27061	Bcap31	B-cell receptor-associated protein 31
27062	1.763484631	2.188259228	0.913935438	0.4176541	-1.259619496	0.993927771	1	0.008621987	0.006160292	0	27062	Cadps	Ca2+-dependent secretion activator
270624	57.29762794	50.75992756	70.37302869	1.386389463	0.471332594	0.302304494	0.97306235	0.38812568	0.4893715	0.584289368	270624	Spin4	"spindlin family, member 4"
270627	2417.532757	2461.48842	2329.62143	0.946427946	-0.07943542	0.517797827	1	11.52738368	11.12663215	10.14937416	270627	Taf1	"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor"
270669	1353.119119	1415.971032	1227.415293	0.866836443	-0.206168287	0.137196773	0.620986601	11.09574262	10.780898	8.977938937	270669	Mbtps2	"membrane-bound transcription factor peptidase, site 2"
270672	850.9307279	850.9591456	850.8738923	0.999899815	-0.000144544	0.966418789	1	7.214235401	7.277363892	6.867019719	270672	Map3k15	mitogen-activated protein kinase kinase kinase 15
270685	1403.311222	1637.488857	934.9559526	0.570969353	-0.808514786	2.08E-08	2.49E-06	12.92553717	12.3134939	6.817260908	270685	Mthfd1l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
270711	1.658335446	1.573567732	1.827870875	1.161609277	0.21612488	1	1	0	0.009170774	0.008644363	270711	Fam26d	"family with sequence similarity 26, member D"
270757	1.658335446	1.573567732	1.827870875	1.161609277	0.21612488	1	1	0	0.014630694	0.013790878	270757	Bpil2	bactericidal/permeability-increasing protein-like 2
27078	374.9076716	401.0519028	322.6192094	0.804432562	-0.313956615	0.197357369	0.769193602	17.91456678	19.78532092	14.39620055	27078	B9d1	B9 protein domain 1
270802	225.4538132	226.6805964	223.0002468	0.983764161	-0.023615597	0.909317857	1	2.630544153	2.731813956	2.502904924	270802	BC048403	cDNA sequence BC048403
27081	2235.457409	2081.444951	2543.482323	1.221979145	0.289219664	0.027132259	0.207821367	6.260018479	6.216058762	7.222168991	27081	Zfp275	zinc finger protein 275
27083	7.667406674	7.388400542	8.225418938	1.113288173	0.15482708	0.948434103	1	0.148046478	0.211554388	0.199410951	27083	Xlr4b	X-linked lymphocyte-regulated 4B
27084	1.64335518	1.094129614	2.741806313	2.505924597	1.325343005	0.658522738	1	0	0	0.118908012	27084	Xlr5c	X-linked lymphocyte-regulated 5C
270893	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	270893	Tmem132e	transmembrane protein 132E
270906	2683.217297	2709.215883	2631.220125	0.971210947	-0.042143411	0.720263015	1	26.78144148	25.73876706	24.14388805	270906	Prr11	proline rich 11
27096	1882.205753	1866.418226	1913.780806	1.025376188	0.0361533	0.834295942	1	54.84438347	55.26656255	53.50008479	27096	Trappc3	trafficking protein particle complex 3
271005	9.137048568	11.42073426	4.569677188	0.400121138	-1.321491248	0.359825519	1	0.220132731	0.174757601	0.065890535	271005	Klhdc1	kelch domain containing 1
27103	1211.646691	1240.319807	1154.300458	0.930647443	-0.103693359	0.500243871	1	8.55679303	8.936923223	7.720410805	27103	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4
271036	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	271036	Catsperb	"cation channel, sperm-associated, beta"
271047	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	271047	Serpina3b	"serine (or cysteine) peptidase inhibitor, clade A, member 3B"
271127	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	271127	Adamts16	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16"
271144	48.89878303	50.95675633	44.78283644	0.878840014	-0.186327537	0.738383026	1	0.560834892	0.554827706	0.464871141	271144	Ankdd1b	ankyrin repeat and death domain containing 1B
271209	1.673315713	2.05300585	0.913935438	0.445169427	-1.16757358	0.997735936	1	0	0.01007849	0	271209	Rp1l1	retinitis pigmentosa 1 homolog (human)-like 1
271221	2.068129777	2.188259228	1.827870875	0.835308199	-0.259619496	1	1	0.017982258	0.012848079	0.012110586	271221	5031414D18Rik	RIKEN cDNA 5031414D18 gene
271278	7.23845422	7.658907298	6.397548063	0.835308199	-0.259619496	1	1	0.108384159	0.077439007	0.072993929	271278	BC024139	cDNA sequence BC024139
271305	128.2417732	113.7642122	157.1968953	1.381778084	0.466525935	0.168973405	0.70251251	0.997675164	1.233736146	1.473030024	271305	Phf21b	PHD finger protein 21B
271375	3.132155198	4.241265078	0.913935438	0.215486517	-2.214330495	0.537181174	1	0.054481104	0.077852015	0	271375	Cd200r2	Cd200 receptor 2
271377	827.6620364	765.7896593	951.4067905	1.242386573	0.313114143	0.046215911	0.303211366	5.713267015	5.635820738	6.680546155	271377	Zbtb11	zinc finger and BTB domain containing 11
27140	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27140	Tlx3	"T-cell leukemia, homeobox 3"
271424	2.58725115	2.05300585	3.65574175	1.780677707	0.83242642	0.750333402	1	0	0.029553368	0.041785462	271424	Ip6k3	inositol hexaphosphate kinase 3
271457	2363.097962	2070.012115	2949.269657	1.424759612	0.510718526	6.18E-05	0.00206807	32.68808614	32.23045414	43.81186817	271457	Rab5a	"RAB5A, member RAS oncogene family"
271508	11.66221928	4.241265078	26.50412769	6.24910898	2.6436505	0.006268769	0.072835494	0.040364916	0.057680366	0.380586185	271508	4933408B17Rik	RIKEN cDNA 4933408B17 gene
271564	1012.395658	1079.447509	878.2919555	0.813649527	-0.297520595	0.04622686	0.303211366	3.650902525	3.51768861	2.760744951	271564	Vps13a	vacuolar protein sorting 13A (yeast)
271639	6.234349863	7.52365392	3.65574175	0.485899775	-1.041269329	0.605703585	1	0.04575827	0.045771126	0.018490207	271639	Adcy10	adenylate cyclase 10
271697	1.673315713	2.05300585	0.913935438	0.445169427	-1.16757358	0.997735936	1	0	0.046120862	0	271697	Cdk15	cyclin-dependent kinase 15
271711	7.137482892	5.679579432	10.05328981	1.770076452	0.823811674	0.545197942	1	0.033869247	0.084696908	0.114050313	271711	Tmem169	transmembrane protein 169
27176	16824.45879	17380.95613	15711.46411	0.903947055	-0.14568982	0.247290712	0.876161711	740.1689893	751.0207695	638.7589753	27176	Rpl7a	ribosomal protein L7A
271786	14.47690844	15.3178146	12.79509613	0.835308199	-0.259619496	0.894752426	1	0.088963904	0.063563499	0.05991489	271786	Galnt13	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13
271813	2.252645472	1.094129614	4.569677188	4.176540996	2.062308599	0.390906102	1	0	0	0.037094354	271813	Agbl2	ATP/GTP binding protein-like 2
271842	666.7347986	565.9828651	868.2386656	1.534037016	0.617333295	0.000138903	0.003913858	4.187691	3.980551976	5.934514966	271842	Rpusd2	RNA pseudouridylate synthase domain containing 2
271844	3.790851467	1.573567732	8.225418938	5.227241745	2.386049881	0.184616956	0.742054776	0	0.010899282	0.082189218	271844	Pla2g4f	"phospholipase A2, group IVF"
271849	63.86269294	57.86571876	75.85664131	1.310908133	0.390566586	0.350549009	1	0.435170643	0.438119481	0.546187423	271849	Shc4	"SHC (Src homology 2 domain containing) family, member 4"
271887	1.962980592	1.573567732	2.741806313	1.742413915	0.801087381	0.795650032	1	0	0.014687476	0.0276888	271887	BC066135	cDNA sequence BC066135
271944	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.025881654	0	271944	C2cd4d	C2 calcium-dependent domain containing 4D
271970	2.372774923	2.188259228	2.741806313	1.252962299	0.325343005	0.922995376	1	0.012918961	0.009230422	0.017401172	271970	Arsj	arylsulfatase J
271981	223.3791998	237.2777078	195.5821836	0.824275426	-0.278801611	0.247554926	0.87683672	2.123609238	2.139130028	1.664654273	271981	Tbck	TBC1 domain containing kinase
272009	2.568093026	2.938204102	1.827870875	0.6221048	-0.684770457	1	1	0.048660394	0	0.010923839	272009	Srsf13b	serine/arginine-rich splicing factor 13B
272027	1639.594019	1548.654365	1821.473327	1.176165172	0.234090676	0.094896504	0.492101947	15.18664424	15.59495369	17.16411299	272027	Tstd2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2
272031	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	272031	E130309F12Rik	RIKEN cDNA E130309F12 gene
27204	59.65786929	57.0420959	64.88941606	1.137570684	0.185956192	0.671006583	1	0.181212491	0.169754615	0.189842999	27204	Syn3	synapsin III
27205	32.48885453	35.02425024	27.41806313	0.782830837	-0.353227508	0.577466714	1	0.214653505	0.25561168	0.174681	27205	Podxl	podocalyxin-like
27206	2.887718438	3.41764222	1.827870875	0.534833888	-0.902837216	0.954996807	1	0.021662057	0.005159082	0.004862945	27206	Nrk	Nik related kinase
27207	17749.90028	17651.8323	17946.03625	1.016667049	0.023847285	0.957398671	1	1043.772426	1126.817386	1047.150961	27207	Rps11	ribosomal protein S11
27208	34.96879713	29.14784203	46.61070731	1.599113487	0.677272329	0.283505654	0.945819949	9.301651871	15.78402126	19.576319	27208	Snord33	"small nucleolar RNA, C/D box 33"
27209	18.21172938	16.35036882	21.9344505	1.341526344	0.423875385	0.615266072	1	5.885304425	7.989442861	9.116280897	27209	Snord32a	"small nucleolar RNA, C/D box 32A"
27210	16.71428632	18.67388142	12.79509613	0.68518675	-0.545430841	0.578715187	1	9.389735696	10.32128982	6.323744259	27210	Snord34	"small nucleolar RNA, C/D box 34"
27211	21.94899701	21.95627026	21.9344505	0.999006217	-0.001434438	1	1	8.570061275	8.802088735	8.296839917	27211	Snord35a	"small nucleolar RNA, C/D box 35A"
27212	10.5335203	7.117893786	17.36477331	2.439594329	1.286641267	0.223768459	0.832304736	1.108627113	3.960494931	6.719685312	27212	Snord35b	"small nucleolar RNA, C/D box 35B"
27214	1903.590539	1860.567085	1989.637447	1.069371518	0.096763157	0.488999183	1	28.02370409	27.44541771	28.09040411	27214	Dbf4	DBF4 homolog (S. cerevisiae)
27215	583.9620698	571.1456362	609.5949368	1.067319608	0.093992255	0.62669769	1	4.248679703	4.386337191	4.370817388	27215	Azi2	5-azacytidine induced gene 2
272158	16.36470038	17.23556707	14.622967	0.848418096	-0.237152702	0.871710016	1	0.214066513	0.200008414	0.166347996	272158	Poln	DNA polymerase N
27216	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27216	Olfr154	olfactory receptor 154
27217	2.267625738	1.573567732	3.65574175	2.323218553	1.21612488	0.632744716	1	0	0.014879972	0.04207754	27217	Mixl1	Mix1 homeobox-like 1 (Xenopus laevis)
27218	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27218	Slamf1	signaling lymphocytic activation molecule family member 1
27219	7.712634794	6.085339566	10.96722525	1.802237185	0.849788891	0.457823494	1	0.093766652	0.053595997	0.138928715	27219	Sgk2	serum/glucocorticoid regulated kinase 2
27220	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27220	Cartpt	CART prepropeptide
27221	3695.555339	3775.324905	3536.016208	0.936612423	-0.094475921	0.424827394	1	43.17479252	41.50450229	37.54013637	27221	Chaf1a	"chromatin assembly factor 1, subunit A (p150)"
27222	5.035214725	3.897080338	7.3114835	1.876143899	0.907770486	0.531981012	1	0.041036699	0.019546776	0.064486698	27222	Atp1a4	"ATPase, Na+/K+ transporting, alpha 4 polypeptide"
27223	1900.323829	2033.427462	1634.116562	0.803626681	-0.315402631	0.018018673	0.155892863	10.05844397	9.510015828	7.440270596	27223	Trp53bp1	transformation related protein 53 binding protein 1
27224	2389.259571	2106.055754	2955.667205	1.403413561	0.488940208	0.000192127	0.005023872	16.72428701	17.24523	22.6036569	27224	Tceb3	"transcription elongation factor B (SIII), polypeptide 3"
27225	3824.193264	3491.207493	4490.164805	1.286135188	0.363042295	0.003026412	0.042087112	41.16694993	40.77742632	49.92103876	27225	Ddx24	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
27226	2.29758627	2.532443968	1.827870875	0.721781369	-0.47036619	1	1	0	0.053358104	0.016765098	27226	Pla2g7	"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)"
272322	230.4610859	220.9394416	249.5043744	1.129288517	0.175414122	0.492951642	1	4.520522623	4.834990421	5.018738149	272322	Arntl2	aryl hydrocarbon receptor nuclear translocator-like 2
272347	176.0016295	160.2707721	207.4633443	1.294455262	0.372345105	0.171464776	0.708937401	1.603652387	1.782336592	2.08618944	272347	Zfp398	zinc finger protein 398
272350	5.918902309	5.679579432	6.397548063	1.126412288	0.171734977	0.97186011	1	0.066394103	0.166031891	0.134144136	272350	Gm5065	predicted gene 5065
272359	1413.195583	1379.962638	1479.661473	1.072247489	0.100637937	0.50604567	1	18.8458394	19.03033222	19.24644461	272359	Irf2bp1	interferon regulatory factor 2 binding protein 1
272381	8.201795635	4.991209952	14.622967	2.929743918	1.550774568	0.159199959	0.67903848	0.070130145	0.037580276	0.177115648	272381	Lrrc4b	leucine rich repeat containing 4B
272382	2.767588987	2.323512606	3.65574175	1.573368589	0.653856687	0.745494026	1	0.034221799	0	0.034571245	272382	Spib	Spi-B transcription factor (Spi-1/PU.1 related)
272396	667.6439738	732.7689421	537.3940373	0.733374474	-0.447378043	0.006942646	0.078329264	8.417791088	8.563051314	5.900354031	272396	Tarsl2	threonyl-tRNA synthetase-like 2
272411	6.073457471	3.626573582	10.96722525	3.024128699	1.596519538	0.247556246	0.87683672	0.020139825	0.057558524	0.149200167	272411	B3gnt6	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)"
272428	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	272428	Acsm5	acyl-CoA synthetase medium-chain family member 5
272465	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.02784976	0	272465	Fam70b	"family with sequence similarity 70, member B"
272538	584.4152052	709.8295904	333.5864347	0.469952844	-1.089412094	1.92E-09	2.92E-07	6.065641151	5.86340091	2.650551007	272538	Tmco7	transmembrane and coiled-coil domains 7
272551	2030.962756	2127.482051	1837.924165	0.863896438	-0.21106972	0.336392697	1	72.47089027	79.14579813	62.16895756	272551	Gins2	GINS complex subunit 2 (Psf2 homolog)
272589	1273.107225	1164.346488	1490.628699	1.280227762	0.356400499	0.012169961	0.118335671	8.752953664	8.619638072	10.5358196	272589	Tbcel	tubulin folding cofactor E-like
27260	215.3269233	159.8529094	326.2749512	2.041094857	1.029343231	1.45E-05	0.000628539	3.71901152	3.864993635	7.369076779	27260	Plek2	pleckstrin 2
27261	13.42152605	7.794160676	24.67625681	3.16599283	1.662657988	0.049323945	0.317778862	0.215845253	0.110156069	0.539931593	27261	Dok3	docking protein 3
27263	1.748504365	1.70882111	1.827870875	1.069667775	0.097162784	1	1	0.026676534	0	0.017965956	27263	Smok2a	sperm motility kinase 2A
272636	17.06415959	17.37082045	16.45083788	0.947038623	-0.078504831	1	1	0.148606885	0.121345826	0.12152923	272636	Esyt3	extended synaptotagmin-like protein 3
272643	1.338710034	1.094129614	1.827870875	1.670616398	0.740380504	0.851392559	1	0	0	0.01611705	272643	Prss43	"protease, serine, 43"
272667	2.462943841	2.323512606	2.741806313	1.180026442	0.238819187	0.923355833	1	0.041131118	0	0.027700745	272667	Smok4a	sperm motility kinase 4A
27267	1803.214817	1670.704278	2068.235895	1.237942538	0.30794435	0.054259385	0.339059517	18.74584535	19.64120311	22.53937898	27267	Cars	cysteinyl-tRNA synthetase
27273	92.63876511	74.0687316	129.7788321	1.752140604	0.809118551	0.016066071	0.143561285	0.842145646	0.729933094	1.310984073	27273	Pdk4	"pyruvate dehydrogenase kinase, isoenzyme 4"
27274	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27274	Zfp354b	zinc finger protein 354B
27275	728.7510389	664.4908382	857.2714404	1.290117773	0.367502773	0.022797998	0.182767077	6.237771071	6.145245054	7.56983842	27275	Nufip1	nuclear fragile X mental retardation protein interacting protein 1
27276	6.378102617	3.626573582	11.88116069	3.276139424	1.711996756	0.201196832	0.777987406	0.018257743	0.052179634	0.147553412	27276	Plekhb1	"pleckstrin homology domain containing, family B (evectins) member 1"
27277	616.2043337	563.3020027	722.0089956	1.281744059	0.358108211	0.084074246	0.45491404	6.850031963	7.488092208	8.728798667	27277	Golga5	"golgi autoantigen, golgin subfamily a, 5"
27278	6.019873636	7.658907298	2.741806313	0.357989228	-1.482011917	0.461800799	1	0.180344133	0.128853429	0.040485704	27278	Clnk	cytokine-dependent hematopoietic cell linker
27279	5258.380165	5249.952574	5275.235345	1.004815809	0.006931068	0.976077531	1	190.6838634	211.7383194	191.9988566	27279	Tnfrsf12a	"tumor necrosis factor receptor superfamily, member 12a"
272790	2.782569254	2.802950724	2.741806313	0.978185699	-0.031819723	1	1	0.041166637	0.014706501	0.027724666	272790	Magee2	"melanoma antigen, family E, 2"
27280	6220.522153	4397.816706	9865.933048	2.243370679	1.165668021	6.78E-22	1.22E-18	108.1126812	113.8824524	236.2257199	27280	Phlda3	"pleckstrin homology-like domain, family A, member 3"
27281	1.673315713	2.05300585	0.913935438	0.445169427	-1.16757358	0.997735936	1	0	0.023368958	0	27281	Hrasls	HRAS-like suppressor
27354	616.8218222	648.7672634	552.9309397	0.852279347	-0.230601722	0.165896334	0.695259697	9.626052115	9.653368536	7.784632095	27354	Nbn	nibrin
27355	1215.498613	1232.845626	1180.804585	0.957787869	-0.062221932	0.622368976	1	10.56256543	10.7982329	9.697652232	27355	X99384	cDNA sequence X99384
27356	91.98165357	89.53390217	96.87715638	1.082016466	0.113722454	0.765900442	1	4.983782792	4.954219114	5.107639593	27356	Insl6	insulin-like 6
27357	472.06152	460.8727442	494.4390717	1.072832095	0.101424303	0.607148678	1	10.03304278	10.01183316	10.19211529	27357	Gyg	glycogenin
27358	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27358	Defb3	defensin beta 3
27359	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27359	Sytl4	synaptotagmin-like 4
27360	2865.221235	3117.027268	2361.609171	0.757647902	-0.400400547	0.016139868	0.143953336	22.96663178	23.78975787	16.79377004	27360	Add3	adducin 3 (gamma)
27361	746.3104165	699.9692589	838.9927316	1.198613683	0.261366749	0.212657423	0.805606752	27.97844496	30.40819731	33.22848151	27361	Sepx1	selenoprotein X 1
27362	422.7454545	369.0769048	530.0825538	1.436238754	0.522295596	0.005403933	0.065454783	7.387082642	7.250360211	9.967232959	27362	Dnajb9	"DnaJ (Hsp40) homolog, subfamily B, member 9"
27364	2497.173496	2203.95116	3083.618166	1.399131805	0.484531878	0.000119108	0.003497967	22.64338659	21.56505015	29.27567325	27364	Srr	serine racemase
27366	8589.855947	7965.526429	9838.514985	1.23513682	0.304670863	0.029975718	0.224094134	50.49511444	52.04307768	60.03821686	27366	Txnl4a	thioredoxin-like 4A
27367	25938.93622	27649.63367	22517.54131	0.814388414	-0.296211058	0.08393886	0.454748259	736.2204489	768.7957949	581.1718624	27367	Rpl3	ribosomal protein L3
27368	1234.830691	1214.319101	1275.853871	1.0506743	0.071315515	0.684561852	1	10.19164791	10.5417122	10.32903658	27368	Tbl2	transducin (beta)-like 2
27369	181.3911771	193.4883181	157.1968953	0.812436104	-0.299673742	0.272375816	0.926561327	6.742650123	6.136983137	4.945930541	27369	Dguok	deoxyguanosine kinase
27370	27086.11022	26355.32167	28547.68733	1.083184933	0.115279576	0.334320185	1	2183.926123	2178.563945	2238.403507	27370	Rps26	ribosomal protein S26
27371	37.59508005	39.94178221	32.90167575	0.823740803	-0.279737642	0.668578616	1	0.312148743	0.278782537	0.229932619	27371	Sh2d2a	SH2 domain protein 2A
27372	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27372	Prl3c1	"prolactin family 3, subfamily c, member 1"
27373	2299.066145	2301.610243	2293.977948	0.996683933	-0.004792024	0.936013434	1	31.12430451	30.70359346	29.18545448	27373	Csnk1e	"casein kinase 1, epsilon"
27374	2522.745974	2587.777474	2392.682975	0.924609245	-0.113084308	0.501149802	1	35.2703776	37.27154147	31.81340855	27374	Prmt5	protein arginine N-methyltransferase 5
27375	113.8040375	123.1814134	95.0492855	0.771620351	-0.374036901	0.26339757	0.908445706	1.541324531	1.449611705	1.091003565	27375	Tjp3	tight junction protein 3
27376	3561.486879	4030.275998	2623.908641	0.651049368	-0.61916115	0.006008459	0.070547332	35.99157921	38.59027051	23.03545457	27376	Slc25a10	"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10"
27377	2120.22824	2067.625964	2225.43279	1.076322714	0.106110707	0.535163948	1	16.42567736	17.07111079	17.09559552	27377	Yme1l1	YME1-like 1 (S. cerevisiae)
27378	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27378	Tcl1b3	"T-cell leukemia/lymphoma 1B, 3"
27379	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27379	Tcl1b1	"T-cell leukemia/lymphoma 1B, 1"
27380	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27380	Tcl1b4	"T-cell leukemia/lymphoma 1B, 4"
27381	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27381	Tcl1b2	"T-cell leukemia/lymphoma 1B, 2"
27382	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27382	Tcl1b5	"T-cell leukemia/lymphoma 1B, 5"
27384	839.9858357	840.9393555	838.0787962	0.996598376	-0.004915871	0.93458599	1	24.37719844	26.09811855	23.87039728	27384	Akr1c13	"aldo-keto reductase family 1, member C13"
27385	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27385	Magel2	"melanoma antigen, family L, 2"
27386	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.005793546	0	27386	Npas3	neuronal PAS domain protein 3
27387	96.43264515	85.24316429	118.8116069	1.393796299	0.479019729	0.288611909	0.952865623	0.71228012	0.971563956	1.125119817	27387	Sh2d3c	SH2 domain containing 3C
27388	826.448058	857.6470741	764.0500258	0.890867641	-0.166716993	0.276676888	0.934259082	14.74902811	14.50540386	12.34245453	27388	Ptdss2	phosphatidylserine synthase 2
27389	9.600426734	8.003092038	12.79509613	1.598769084	0.67696158	0.537973663	1	0.121423754	0.138808992	0.212616975	27389	Dusp13	dual specificity phosphatase 13
27390	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27390	Mmel1	membrane metallo-endopeptidase-like 1
27392	1737.920773	1825.923328	1561.915663	0.855411418	-0.225309631	0.085516529	0.459144892	9.953433181	10.01151406	8.091429641	27392	Pign	"phosphatidylinositol glycan anchor biosynthesis, class N"
27393	1302.743352	1302.022093	1304.185869	1.001661858	0.002395564	0.992831647	1	26.43805997	25.73850728	24.74700685	27393	Mrpl39	mitochondrial ribosomal protein L39
27395	1736.791353	1853.018164	1504.33773	0.811831076	-0.300748529	0.022954931	0.183670703	12.36265896	12.51797753	9.571039035	27395	Mrpl15	mitochondrial ribosomal protein L15
27397	2542.253908	2848.26504	1930.231644	0.677686808	-0.561309407	0.007866856	0.085896069	15.2203337	16.19283048	10.09743734	27397	Mrpl17	mitochondrial ribosomal protein L17
27398	1248.799276	1311.585588	1123.226653	0.856388377	-0.22366288	0.149672604	0.654733618	47.15280317	48.80175078	38.95764858	27398	Mrpl2	mitochondrial ribosomal protein L2
27399	1075.719237	972.9101136	1281.337483	1.317015278	0.397272081	0.069932078	0.402954233	7.736267349	8.56138358	10.19477189	27399	Ip6k1	inositol hexaphosphate kinase 1
27400	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27400	Hsd17b6	hydroxysteroid (17-beta) dehydrogenase 6
27401	3292.213286	3121.873247	3632.893364	1.16369022	0.218707057	0.080297769	0.441883463	14.36882556	13.91445502	15.58206136	27401	Skp2	S-phase kinase-associated protein 2 (p45)
27402	1446.673565	1334.673358	1670.67398	1.251747455	0.323943522	0.020545754	0.170620993	19.58589207	19.59409362	23.23935542	27402	Pdhx	"pyruvate dehydrogenase complex, component X"
27403	953.6067941	951.5080219	957.8043385	1.006617198	0.009515151	0.997253234	1	5.313642689	5.371954302	5.097680593	27403	Abca7	"ATP-binding cassette, sub-family A (ABC1), member 7"
27404	848.7359756	975.1610107	595.8859053	0.61106412	-0.710604321	8.07E-06	0.000384151	5.872062966	5.821889085	3.38304649	27404	Abca8b	"ATP-binding cassette, sub-family A (ABC1), member 8b"
27405	2.402735455	3.147135464	0.913935438	0.290402319	-1.78387512	0.738885595	1	0.01571225	0.033678566	0	27405	Abcg3	"ATP-binding cassette, sub-family G (WHITE), member 3"
27406	1659.786443	1739.33867	1500.681988	0.862788837	-0.212920584	0.280712816	0.941900889	18.89150502	20.25176438	16.02328855	27406	Abcf3	"ATP-binding cassette, sub-family F (GCN20), member 3"
27407	3409.699887	3137.250512	3954.598638	1.26053008	0.334030546	0.011195044	0.11131712	41.24746164	42.27241309	49.9054746	27407	Abcf2	"ATP-binding cassette, sub-family F (GCN20), member 2"
27409	2.282606004	2.05300585	2.741806313	1.33550828	0.417388921	0.922596908	1	0	0.030101862	0.028373984	27409	Abcg5	"ATP-binding cassette, sub-family G (WHITE), member 5"
27410	4000.183158	4154.582121	3691.385232	0.888509391	-0.170541069	0.160255289	0.681331857	24.67395412	23.12381579	20.08998122	27410	Abca3	"ATP-binding cassette, sub-family A (ABC1), member 3"
27411	3.526969262	4.376518456	1.827870875	0.4176541	-1.259619496	0.744470005	1	0.026872021	0.019199694	0.006032537	27411	Slc14a2	"solute carrier family 14 (urea transporter), member 2"
27412	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	27412	Peg12	paternally expressed 12
27413	2.053149511	1.70882111	2.741806313	1.604501663	0.682125285	0.794143662	1	0.009738706	0	0.013117533	27413	Abcb11	"ATP-binding cassette, sub-family B (MDR/TAP), member 11"
27414	314.0826335	356.8820205	228.4838594	0.640222388	-0.643354967	0.003346703	0.044888423	9.501541822	8.608379873	5.475469607	27414	Sergef	secretion regulating guanine nucleotide exchange factor
27416	4318.158409	4255.003597	4444.468033	1.044527444	0.062850399	0.722036444	1	25.02802645	25.8475348	25.19291531	27416	Abcc5	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5"
