geneid	symbol	name	baseMean	baseMeandmso	baseMeancr+dmso	foldChange	log2FoldChange	pval	padj	PJ-3	PJ-4	PJ-7	PJ-8
228012	Tlk1	tousled-like kinase 1	2761.186723	3128.396918	2393.976527	0.765240662	-0.386014561	0.201225712	0.741736548	22.36468423	23.30778463	13.77027591	21.74355921
228019	Mettl8	methyltransferase like 8	217.6181025	292.8874911	142.3487139	0.486018414	-1.04091712	0.00162405	0.031307777	2.120028482	3.205917397	1.346340716	3.601898899
228026	Pdk1	"pyruvate dehydrogenase kinase, isoenzyme 1"	1135.694093	1368.640752	902.7474343	0.659594151	-0.60034949	0.019287902	0.185453895	4.701195441	7.715651388	5.987007749	7.725479112
228033	Atp5g3	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)"	14613.44074	15115.60715	14111.27433	0.933556568	-0.099190652	0.669891266	1	558.5463528	644.8895402	706.7649848	646.1250936
228061	Agps	alkylglycerone phosphate synthase	5861.678572	6285.909107	5437.448037	0.865021741	-0.209191702	0.602092455	1	29.06826991	25.36298906	15.89720871	24.21002731
228071	Sestd1	SEC14 and spectrin domains 1	1823.211687	1833.729348	1812.694026	0.988528666	-0.016645293	0.973983932	1	8.033685308	5.921334273	4.307832666	5.973609298
228094	Cerkl	ceramide kinase-like	116.2683168	114.4682288	118.0684047	1.031451311	0.044675722	0.944050121	1	2.7839242	1.775316262	1.266483857	1.960563476
228136	Zdhhc5	"zinc finger, DHHC domain containing 5"	4689.720014	5199.626551	4179.813476	0.803868015	-0.314969446	0.260873094	0.848299709	32.4497968	31.55341951	21.21475501	32.04059291
228139	P2rx3	"purinergic receptor P2X, ligand-gated ion channel, 3"	6.461652562	4.392159659	8.531145465	1.942357776	0.957808965	0.537443805	1	0.087109314	0.028665149	0.022153392	0.018993746
228140	Tnks1bp1	tankyrase 1 binding protein 1	5371.522466	5121.969602	5621.07533	1.097444102	0.134147458	0.579153621	1	33.21007854	25.82602962	26.32157313	25.85400154
228151	4833423E24Rik	RIKEN cDNA 4833423E24 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228228	Olfr1102	olfactory receptor 1102	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228355	Madd	MAP-kinase activating death domain	916.7727636	996.2630258	837.2825014	0.840423141	-0.250812208	0.579611195	1	5.384800039	4.519744787	2.697135031	4.641756273
228356	1110051M20Rik	RIKEN cDNA 1110051M20 gene	255.1548427	258.8163757	251.4933097	0.971705554	-0.04140888	0.896906148	1	3.719349083	3.747653158	3.986826973	3.806939198
228357	Lrp4	low density lipoprotein receptor-related protein 4	917.9071169	822.8437635	1012.97047	1.231060519	0.299901686	0.265808615	0.857202567	3.667269503	2.443217399	2.621842829	2.423940694
228359	Arhgap1	Rho GTPase activating protein 1	2793.127352	3244.573539	2341.681165	0.721722327	-0.470484209	0.055173557	0.365062697	19.96325205	26.92258695	20.51010238	26.52039775
228361	Ambra1	autophagy/beclin 1 regulator 1	763.4772865	948.880631	578.0739421	0.609216716	-0.714972567	0.007491794	0.096168494	3.237008922	4.220626571	2.188899311	4.269710394
228366	Gyltl1b	glycosyltransferase-like 1B	1.984719464	1.946079829	2.023359098	1.039710226	0.056181495	1	1	0	0.01238727	0.025528799	0.010943866
228368	Slc35c1	"solute carrier family 35, member C1"	681.8659175	924.4443159	439.2875191	0.475190892	-1.073420911	8.21E-05	0.002836385	4.13807669	7.28017387	2.923743465	6.909339608
228410	Cstf3	"cleavage stimulation factor, 3' pre-RNA, subunit 3"	1232.253539	1277.45932	1187.047757	0.929225486	-0.105899371	0.674741715	1	6.335933789	6.391234522	6.27246199	6.53123521
228413	Prrg4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	2074.106411	2838.774074	1309.438748	0.461269095	-1.116319459	9.32E-06	0.000456333	15.51776213	31.11344555	12.46985845	26.86349258
228421	Kif18a	kinesin family member 18A	712.9791887	896.6207949	529.3375824	0.590369513	-0.760309872	0.210906764	0.761118119	7.387178453	7.569092957	2.158881382	7.844958498
228432	Ano3	anoctamin 3	1.984719464	1.946079829	2.023359098	1.039710226	0.056181495	1	1	0	0.00867825	0.017884916	0.007667032
228443	Olfr1283	olfactory receptor 1283	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228482	Arhgap11a	Rho GTPase activating protein 11A	5133.064056	5916.100019	4350.028093	0.735286435	-0.443621725	0.066700496	0.411328514	26.22646661	34.91648805	26.54984906	33.51286281
228491	Zfp770	zinc finger protein 770	419.9216555	452.6008376	387.2424734	0.855593806	-0.225002056	0.50419122	1	3.431840644	3.056909829	2.083049382	3.086524571
228536	Bahd1	bromo adjacent homology domain containing 1	2059.181819	2065.285888	2053.07775	0.994088887	-0.008553238	0.973457367	1	15.5856261	13.55543358	12.62651625	13.48563117
228543	Rhov	"ras homolog gene family, member V"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228545	Vps18	vacuolar protein sorting 18 (yeast)	1850.181934	1890.072541	1810.291327	0.957789337	-0.06221972	0.79974891	1	14.14996331	13.3246451	13.02051865	13.68930282
228550	Itpka	"inositol 1,4,5-trisphosphate 3-kinase A"	63.639253	54.17895582	73.09955019	1.34922405	0.43212994	0.371825932	1	1.127129317	1.013070433	1.300613231	0.704281379
228564	Frmd5	FERM domain containing 5	2.729025787	1.919119744	3.538931831	1.844039092	0.88286924	0.791531859	1	0.007241826	0	0.029467528	0.012632349
228576	Mall	"mal, T-cell differentiation protein-like"	11.49597188	19.96079829	3.031145465	0.151854922	-2.719234426	0.020483271	0.191612677	0.015462973	0.305304965	0.047189991	0.256243369
228592	F830045P16Rik	RIKEN cDNA F830045P16 gene	1.226933098	1.446079829	1.007786366	0.69690922	-0.520957353	1	1	0	0	0	0.013780744
228598	Ebf4	early B-cell factor 4	4.486812153	1.919119744	7.054504563	3.675906407	1.878100034	0.341009207	0.97170808	0.068349817	0	0.069530122	0.01987111
228602	4930402H24Rik	RIKEN cDNA 4930402H24 gene	1775.878442	2086.85205	1464.904834	0.701968707	-0.510521377	0.215515594	0.769562321	12.05937341	12.50558366	5.936953953	11.94855347
228607	Mavs	mitochondrial antiviral signaling protein	2294.395309	2534.497043	2054.293576	0.810533033	-0.303057111	0.509220878	1	25.84490598	22.47853311	12.56082806	22.6718435
228608	Smox	spermine oxidase	1041.344335	947.8683893	1134.82028	1.197234018	0.259705177	0.321897969	0.943983411	10.90861689	9.102112246	12.60399232	9.586558514
228662	Btbd3	BTB (POZ) domain containing 3	1590.566519	1283.010763	1898.122276	1.479428179	0.56503966	0.284744506	0.885338823	13.93277441	7.041251857	7.4388737	6.731407496
228677	Sptlc3	"serine palmitoyltransferase, long chain base subunit 3"	1.24041314	0.973039915	1.507786366	1.549562709	0.63186114	0.988530491	1	0.011024164	0	0	0
228684	Sel1l2	sel-1 suppressor of lin-12-like 2 (C. elegans)	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228714	Csrp2bp	cysteine and glycine-rich protein 2 binding protein	2447.783868	2478.276408	2417.291327	0.975392139	-0.035945749	0.933884612	1	23.26389664	17.67673564	13.02373122	17.77037632
228715	Gm561	predicted gene 561	236.4268621	324.0517285	148.8019957	0.459192106	-1.122830254	0.000550848	0.013810411	12.72289411	19.49448695	6.875756497	21.26858161
228730	Plk1s1	polo-like kinase 1 substrate 1	335.6527473	336.2282075	335.0772872	0.996576967	-0.004946864	0.984716047	1	4.710891949	4.343403336	4.749069022	4.68865774
228731	Nkx2-4	"NK2 transcription factor related, locus 4 (Drosophila)"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228756	Cstl1	cystatin-like 1	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228765	Sdcbp2	syndecan binding protein (syntenin) 2	412.9867494	223.2599787	602.7135202	2.69960395	1.43274777	0.058773423	0.379231986	8.665056749	4.53766403	17.83073078	4.776178637
228769	Psmf1	"proteasome (prosome, macropain) inhibitor subunit 1"	2969.10331	2343.445457	3594.761164	1.533964084	0.617264704	0.012468459	0.137966596	28.95585404	18.73492454	32.81902236	19.59262281
228770	Rspo4	"R-spondin family, member 4"	1.244306323	0.973039915	1.515572732	1.557564813	0.639292197	0.988539216	1	0	0	0.013049728	0
228775	Trib3	tribbles homolog 3 (Drosophila)	1247.857322	947.1379902	1548.576654	1.635006377	0.709296263	0.005809898	0.078914125	22.55593962	13.14676524	23.38293592	13.59378668
228777	Nrsn2	neurensin 2	2.505985873	0.973039915	4.038931831	4.150838799	2.053402905	0.494721537	1	0.044080679	0	0.08968378	0
228778	6820408C15Rik	RIKEN cDNA 6820408C15 gene	142.0476367	160.958464	123.1368095	0.76502227	-0.38642635	0.287097273	0.889265577	1.754054618	2.570660546	2.667319331	2.933528741
228785	Mylk2	"myosin, light polypeptide kinase 2, skeletal muscle"	5.023651295	1.446079829	8.60122276	5.947958464	2.572394573	0.171967291	0.68316933	0.030952173	0	0.125946693	0.00899862
228787	Xkr7	X Kell blood group precursor related family member 7 homolog	1.744306323	1.973039915	1.515572732	0.768140939	-0.380557053	1	1	0	0.022151784	0.011413096	0
228788	BC020535	cDNA sequence BC020535	1.24041314	0.973039915	1.507786366	1.549562709	0.63186114	0.988530491	1	0.014094378	0	0	0
228790	Asxl1	additional sex combs like 1 (Drosophila)	6317.463398	5502.766448	7132.160347	1.296104498	0.37418204	0.120761827	0.568802805	36.67289277	23.97550422	28.37254029	23.84095532
228796	Bpil3	bactericidal/permeability-increasing protein-like 3	2.755985873	1.473039915	4.038931831	2.741902504	1.455177273	0.604626094	1	0.036491504	0.018012444	0.074243321	0
228801	U46068	cDNA sequence U46068	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228802	BC018465	cDNA sequence BC018465	109.687005	67.92407343	151.4499367	2.229694555	1.156846089	0.004058524	0.061318037	3.307262698	1.137237682	2.287018578	1.231596108
228807	Zfp341	zinc finger protein 341	161.6501229	151.9437456	171.3565003	1.127762776	0.17346363	0.752420848	1	2.169852299	1.331831357	1.046078958	1.382348811
228812	Pigu	"phosphatidylinositol glycan anchor biosynthesis, class U"	1897.891822	1853.878867	1941.904777	1.047482018	0.066925478	0.792220083	1	37.60209757	33.15723044	35.29286362	33.13945848
228829	Phf20	PHD finger protein 20	2034.067735	2254.879152	1813.256317	0.804147892	-0.314467241	0.421059565	1	12.48352844	11.55398496	6.757022868	11.25806008
228836	Dlgap4	"discs, large homolog-associated protein 4 (Drosophila)"	2191.058374	1786.006237	2596.110511	1.453584236	0.539614679	0.030043267	0.247277392	13.17591188	9.167043132	14.16919914	8.764593647
228839	Tgif2	TGFB-induced factor homeobox 2	936.1136668	764.6623309	1107.565003	1.448436726	0.534496662	0.04104264	0.303386261	11.95485081	8.197914156	12.18346605	7.689393388
228846	D630003M21Rik	RIKEN cDNA D630003M21 gene	357.8818227	166.6619031	549.1017424	3.294704622	1.72014913	1.74E-08	1.87E-06	2.785440826	0.802262351	3.36376147	0.962963441
228850	Ralgapb	"Ral GTPase activating protein, beta subunit (non-catalytic)"	2108.527656	2609.5804	1607.474911	0.615989801	-0.69902163	0.113457349	0.548830581	8.140172402	9.166662974	3.546775898	8.926144924
228852	Ppp1r16b	"protein phosphatase 1, regulatory (inhibitor) subunit 16B"	634.7312903	669.3191377	600.1434429	0.896647666	-0.157386899	0.727471051	1	1.866682523	2.995729056	3.759665773	2.982091348
228858	Gdap1l1	ganglioside-induced differentiation-associated protein 1-like 1	25.0015486	1.919119744	48.08397746	25.05522525	4.647039603	0.029889157	0.246728427	0.223991359	0	0.887452292	0.020564288
228859	Fitm2	fat storage-inducing transmembrane protein 2	1380.586032	1588.479134	1172.69293	0.738248872	-0.437820847	0.08543209	0.469776126	24.82496152	28.52814749	18.58714089	27.54513202
228866	Pcif1	PDX1 C-terminal inhibiting factor 1	2528.204859	2582.190717	2474.219001	0.958186003	-0.061622357	0.80292679	1	31.29984516	26.92805324	23.40805328	27.45332492
228869	Ncoa5	nuclear receptor coactivator 5	3033.722677	2924.67133	3142.774025	1.074573403	0.103764036	0.670362201	1	35.17826456	27.72446633	26.69666503	27.15444086
228875	Slc35c2	"solute carrier family 35, member C2"	2238.534996	2395.271454	2081.798537	0.869128438	-0.202358704	0.410304772	1	20.86610173	22.44165868	20.47916246	22.86562281
228876	Zfp334	zinc finger protein 334	962.4511307	1023.831664	901.0705969	0.880096434	-0.184266483	0.695959713	1	7.282114213	5.894381562	3.602497493	5.892753411
228880	Zmynd8	"zinc finger, MYND-type containing 8"	4795.609761	4808.302745	4782.916778	0.994720389	-0.007637047	0.9666178	1	15.72987931	18.19911162	22.86223209	18.73656055
228889	Ddx27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	9108.755142	8258.871331	9958.638953	1.205811128	0.270003948	0.261940206	0.850351871	111.8174797	95.14260914	122.080489	89.81833749
228911	Tshz2	teashirt zinc finger family member 2	1.476933098	1.946079829	1.007786366	0.517854587	-0.949381047	0.892986178	1	0	0.005872627	0	0.00518833
228913	Zfp217	zinc finger protein 217	2206.619014	1914.945029	2498.293	1.304629095	0.383639708	0.479912797	1	17.31865992	9.928404602	8.695013649	9.09840418
228942	Cbln4	cerebellin 4 precursor protein	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228960	Stx16	syntaxin 16	1922.090867	1892.136226	1952.045508	1.031662246	0.044970726	0.872699795	1	18.54846744	14.58935384	12.50905804	14.1103069
228961	Npepl1	aminopeptidase-like 1	119.5332938	57.6667142	181.3998733	3.145659951	1.653362722	0.052402302	0.353319238	1.653498444	0.715945239	3.585426671	0.847578179
228966	Ppp1r3d	"protein phosphatase 1, regulatory subunit 3D"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
228980	Taf4a	"TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor"	2800.593012	1829.834712	3771.351312	2.061033867	1.043368212	0.005991702	0.080774077	30.92466003	12.17502279	20.97712141	11.82418676
228983	Osbpl2	oxysterol binding protein-like 2	2473.856693	1916.123985	3031.589401	1.582146785	0.661883453	0.126849936	0.583747356	41.75090704	20.65227373	25.45157077	19.84038043
228993	Slc17a9	"solute carrier family 17, member 9"	22.85239154	8.284319317	37.42046377	4.517023347	2.175372371	0.076345223	0.442035442	0.263039466	0.109337254	0.746412346	0.084522314
228994	Ythdf1	YTH domain family 1	4286.188207	3667.348379	4905.028036	1.337486251	0.419524061	0.085915282	0.470884157	43.38381259	33.67237441	50.7778195	33.39624861
228998	Arfgap1	ADP-ribosylation factor GTPase activating protein 1	1900.360234	2208.607075	1592.113394	0.720867651	-0.472193686	0.254430324	0.837944395	18.01373915	17.90055852	8.977001479	17.78879718
229003	BC006779	cDNA sequence BC006779	1876.473048	2518.536244	1234.409852	0.490129874	-1.028764012	0.005469856	0.075522734	5.105884841	7.197032255	2.32003219	7.24538729
229004	Gmeb2	glucocorticoid modulatory element binding protein 2	1154.63952	1028.804704	1280.474335	1.244623328	0.315709192	0.2211289	0.77996679	9.455142456	7.391768664	9.778853684	7.329569346
229007	Zgpat	"zinc finger, CCCH-type with G patch domain"	940.2394265	987.6919104	892.7869426	0.903912377	-0.145745166	0.6485955	1	10.67815238	9.444127988	6.725852219	8.922026488
229011	Samd10	sterile alpha motif domain containing 10	18.05545079	28.55639701	7.554504563	0.264546839	-1.918404915	0.029898809	0.246728427	0.101433864	0.329021008	0.0884447	0.429704472
229055	Zbtb10	zinc finger and BTB domain containing 10	2.230826281	1.946079829	2.515572732	1.292635941	0.370316011	0.983322383	1	0.008167473	0.004031518	0.004154257	0.003561752
229096	Ythdf3	YTH domain family 3	3137.191158	3158.215628	3116.166688	0.986685855	-0.019337268	0.940178985	1	20.61487354	17.38985304	15.07735763	17.08612519
229211	Acad9	"acyl-Coenzyme A dehydrogenase family, member 9"	1745.66018	2182.587402	1308.732958	0.599624536	-0.737868678	0.003356858	0.053189273	10.47020337	16.68237669	9.876102578	15.68761424
229214	Qrfpr	pyroglutamylated RFamide peptide receptor	2.217346238	2.919119744	1.515572732	0.519188271	-0.945670304	0.809996817	1	0	0.033344523	0.017179847	0.029459114
229227	4932438A13Rik	RIKEN cDNA 4932438A13 gene	1356.221127	1495.309943	1217.132311	0.813966574	-0.296958545	0.337993848	0.967376121	2.878218858	2.786590673	1.782467253	2.674004851
229228	Nudt6	nudix (nucleoside diphosphate linked moiety X)-type motif 6	85.1394799	96.80399146	73.47496833	0.759007632	-0.397813702	0.366977533	1	2.383317327	2.744982132	1.731767028	2.449874312
229277	Stoml3	stomatin (Epb7.2)-like 3	3.267665422	1.473039915	5.062290929	3.436628484	1.780993898	0.464749729	1	0.03520332	0.034753175	0.250678622	0
229279	Hnrnpa3	heterogeneous nuclear ribonucleoprotein A3	43530.16041	43074.53718	43985.78364	1.021155107	0.03020202	0.901625437	1	195.9166978	190.4025569	204.0131217	182.9421018
229285	Spg20	"spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)"	1690.597337	1749.072399	1632.122276	0.933135917	-0.099840862	0.715124614	1	14.39299668	12.50504897	9.788659182	12.19793851
229302	Tm4sf4	transmembrane 4 superfamily member 4	2.00209269	0.973039915	3.031145465	3.115129625	1.639292197	0.659492897	1	0.021756558	0	0.06639679	0
229317	Eif2a	eukaryotic translation initiation factor 2A	2295.601463	2281.923308	2309.279619	1.011988269	0.017192567	0.947594061	1	32.13556302	28.85127272	28.98943355	28.69724522
229320	Clrn1	clarin 1	3.199973012	3.892159659	2.507786366	0.644317445	-0.634156439	0.843484238	1	0.048126058	0.04751067	0	0.041974576
229323	Gpr171	G protein-coupled receptor 171	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
229333	C130079G13Rik	RIKEN cDNA C130079G13 gene	2.238612647	1.946079829	2.531145465	1.300638045	0.37921953	0.983340633	1	0	0.010766132	0.033281718	0.009511629
229357	Gpr149	G protein-coupled receptor 149	6.727225294	3.892159659	9.562290929	2.456808499	1.296785408	0.388016093	1	0.091174067	0.027002467	0.06492396	0.023856054
229363	Gmps	guanine monophosphate synthetase	4880.822685	5458.163419	4303.481951	0.788448718	-0.342911172	0.156998832	0.653547433	30.40234898	35.23392105	26.9504964	34.10817088
229389	Otol1	otolin 1 homolog (zebrafish)	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
229445	Ctso	cathepsin O	142.5936829	182.3775838	102.8097821	0.5637194	-0.826950878	0.024911918	0.218193723	0.872039156	1.600034976	0.922940381	1.452006701
229473	D930015E06Rik	RIKEN cDNA D930015E06 gene	869.884828	871.4810408	868.2886152	0.996336781	-0.005294611	0.996863533	1	6.883643914	5.284804691	3.869976614	5.009450584
229474	Fhdc1	FH2 domain containing 1	467.4190324	354.1473272	580.6907375	1.639686913	0.713420368	0.021709637	0.199473663	3.400665087	1.700839734	2.409854718	1.673011351
229487	Pet112l	PET112-like (yeast)	282.8678033	347.4291697	218.3064369	0.628348037	-0.670364216	0.030655136	0.250759225	2.636815669	4.659546644	3.098113948	4.070605943
229488	Fam160a1	"family with sequence similarity 160, member A1"	190.3686646	272.9119744	107.8253548	0.395092062	-1.339739233	9.93E-05	0.003305249	0.741676517	1.786002736	0.74038171	1.80762344
229499	Fcrl1	Fc receptor-like 1	3.703866195	5.892159659	1.515572732	0.257218545	-1.958933435	0.385691309	1	0	0.102932029	0.015152255	0.038973455
229503	Rrnad1	ribosomal RNA adenine dimethylase domain containing 1	951.0529778	933.6110301	968.4949255	1.037364485	0.052922884	0.853828057	1	8.845863617	9.175717136	11.84600829	9.802383003
229504	Isg20l2	interferon stimulated exonuclease gene 20-like 2	1780.388305	1877.067588	1683.709022	0.896989023	-0.156837764	0.530871049	1	18.65101844	19.12868577	16.75921083	18.50444752
229512	Smg5	"Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)"	4975.75838	4627.113882	5324.402877	1.150696312	0.202507132	0.408807109	1	34.55362233	29.68913658	38.32998458	30.61419986
229517	Slc25a44	"solute carrier family 25, member 44"	1988.837755	2133.94036	1843.73515	0.864005004	-0.210888427	0.394431849	1	13.59379535	14.54597424	12.86528636	14.6279021
229521	Syt11	synaptotagmin XI	330.8237329	294.4144512	367.2330145	1.247333522	0.318847277	0.292784346	0.895105427	2.510774494	1.768599508	2.37121009	1.951693702
229524	Msto1	misato homolog 1 (Drosophila)	2562.14311	3124.029384	2000.256836	0.640281057	-0.643222767	0.009127864	0.111028791	35.6654965	48.81608078	31.02567383	50.38126692
229534	Pbxip1	pre-B-cell leukemia transcription factor interacting protein 1	1484.202061	1598.197292	1370.20683	0.857345233	-0.222051833	0.456309708	1	11.32866573	10.40650131	7.270870823	10.2713595
229541	Dennd4b	DENN/MADD domain containing 4B	157.8453485	187.3653422	128.3253548	0.684893766	-0.546047866	0.125997201	0.582020508	0.833769026	0.978830677	0.601740127	1.022005898
229542	Gatad2b	GATA zinc finger domain containing 2B	743.276217	906.0374378	580.5149963	0.640718553	-0.642237328	0.19926744	0.738823214	13.2769341	14.17842025	5.227162205	13.38922903
229543	Ints3	integrator complex subunit 3	2174.660702	2807.340378	1541.981025	0.549267569	-0.864418983	0.01172832	0.132406116	12.1662675	15.95740541	6.206363553	15.92715209
229550	9130204L05Rik	RIKEN cDNA 9130204L05 gene	7.2882125	13.56863863	1.007786366	0.074273211	-3.751014231	0.022865855	0.206261543	0	0.672696897	0	0.81042562
229562	Sprr4	small proline-rich protein 4	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
229571	Gm4858	predicted gene 4858	2.234719464	1.946079829	2.523359098	1.296636993	0.374774639	0.983331517	1	0.008014669	0.007912185	0.016306142	0.006990232
229574	Flg2	filaggrin family member 2	1.93649297	2.865199573	1.007786366	0.351733393	-1.507445788	0.692464651	1	0	0	0	0.013832842
229584	Pogz	pogo transposable element with ZNF domain	1574.09442	1500.890824	1647.298017	1.097546864	0.134282543	0.591942271	1	7.076123879	5.711337602	5.734924088	5.418846383
229588	Gm128	predicted gene 128	5.519758111	2.446079829	8.593436394	3.513146338	1.812763672	0.287355953	0.889338533	0.082763724	0.040852712	0.231530576	0.018046212
229589	Prune	prune homolog (Drosophila)	1204.712359	1159.69453	1249.730189	1.077637392	0.107871816	0.675877328	1	13.80328916	10.49023485	10.40560346	10.8984179
229593	Golph3l	golgi phosphoprotein 3-like	762.2603881	820.0324841	704.488292	0.85909803	-0.21910533	0.652239896	1	6.550538375	5.414992354	3.12555575	5.323571428
229595	Adamtsl4	ADAMTS-like 4	487.3045924	332.1865289	642.422656	1.933921457	0.951529203	0.000782433	0.018403285	5.576731795	2.4840589	4.54966097	2.497313096
229599	Gm129	predicted gene 129	154.9561941	115.8334284	194.0789598	1.675500436	0.744592062	0.325530768	0.948387472	2.529188225	2.195503813	5.899842671	2.567219221
229600	BC028528	cDNA sequence BC028528	3.484719464	3.446079829	3.523359098	1.02242527	0.031995399	1	1	0.204132005	0.26869569	0.13843805	0.059346604
229603	Otud7b	OTU domain containing 7B	1865.278752	1999.464701	1731.092803	0.865778127	-0.207930743	0.584427995	1	8.297571648	7.464987168	4.701673017	6.863664408
229613	6330549D23Rik	RIKEN cDNA 6330549D23 gene	209.3233154	241.0565396	177.5900913	0.736715509	-0.440820481	0.188283961	0.717890117	2.280099637	2.707503376	1.520787019	2.232548728
229615	Pias3	protein inhibitor of activated STAT 3	746.6814362	801.9246438	691.4382287	0.862223445	-0.213866304	0.422891566	1	7.166602699	6.678483403	5.165896276	6.943343691
229644	Trim45	tripartite motif-containing 45	161.5592287	175.2697434	147.8487139	0.843549554	-0.245455273	0.493707395	1	0.936493147	0.834076203	0.559172968	0.856742113
229658	Vangl1	"vang-like 1 (van gogh, Drosophila)"	1712.436476	1863.405827	1561.467125	0.837964067	-0.255039715	0.61578586	1	17.29297418	14.3854964	7.845787786	14.21189366
229663	Csde1	"cold shock domain containing E1, RNA binding"	12138.68504	12622.69842	11654.67166	0.923310632	-0.115111995	0.624555599	1	80.77057855	86.6780091	88.12376081	87.5465957
229665	Ampd1	adenosine monophosphate deaminase 1	45.62729924	6.703439061	84.55115943	12.61310182	3.656851203	0.073645812	0.433955256	0.402598519	0.025641967	1.770316468	0.113270418
229672	Bcl2l15	BCLl2-like 15	35.48064403	36.55639701	34.40489104	0.941145568	-0.087510211	0.928254594	1	0.217981381	0.559504534	0.753935077	0.430936305
229675	Rsbn1	"rosbin, round spermatid basic protein 1"	992.4690656	955.9320743	1029.006057	1.076442652	0.106271461	0.681491041	1	4.874103003	4.28953476	4.429328196	3.955331611
229681	St7l	suppression of tumorigenicity 7-like	742.2073625	779.7334463	704.6812786	0.903746379	-0.146010133	0.650851456	1	3.833049376	3.253481826	2.421776383	3.339234425
229688	BC051070	cDNA sequence BC051070	2.73291897	1.919119744	3.546718197	1.848096351	0.886039974	0.791412407	1	0	0	0.092748514	0.031808072
229694	AI504432	expressed sequence AI504432	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
229697	Cym	chymosin	4.275451788	2.473039915	6.077863661	2.457648833	1.297278788	0.519463133	1	0.02464803	0.072998566	0.225662997	0
229699	Slc16a4	"solute carrier family 16 (monocarboxylic acid transporters), member 4"	300.021328	289.3997328	310.6429233	1.07340432	0.102193599	0.828925872	1	5.646438733	3.789383245	2.971005894	3.85728503
229700	Rbm15	RNA binding motif protein 15	997.4136845	955.0938348	1039.733534	1.08861925	0.122499453	0.634117771	1	10.5571205	8.861103151	8.780782608	8.088179863
229706	Slc6a17	"solute carrier family 6 (neurotransmitter transporter), member 17"	8.598118544	10.64951889	6.546718197	0.614743094	-0.701944471	0.59995021	1	0.028930566	0.038080841	0.02452513	0.050465311
229707	Fam40a	"family with sequence similarity 40, member A"	2667.920959	2888.713008	2447.128909	0.847134659	-0.239336779	0.368721208	1	27.48800765	25.70534572	18.59710183	26.11740994
229709	Ahcyl1	S-adenosylhomocysteine hydrolase-like 1	7048.908166	8328.709855	5769.106476	0.692677086	-0.529745144	0.028053791	0.236061377	51.86696874	62.07294302	39.31286534	63.30607495
229714	Gpr61	G protein-coupled receptor 61	1.744306323	1.973039915	1.515572732	0.768140939	-0.380557053	1	1	0	0.016292319	0.008394168	0
229715	Amigo1	adhesion molecule with Ig like domain 1	575.0437056	717.8510515	432.2363596	0.602125411	-0.73186409	0.173273411	0.686237133	2.000906846	2.093158292	0.70937527	2.1971911
229722	5330417C22Rik	RIKEN cDNA 5330417C22 gene	5.208051575	4.338239488	6.077863661	1.400997727	0.486454615	0.830468507	1	0.009144819	0.018055769	0.083724636	0.039879633
229725	Clcc1	chloride channel CLIC-like 1	1506.636411	1666.123842	1347.14898	0.80855273	-0.306586233	0.223659557	0.784314022	11.41443661	11.87697803	9.087971371	12.27174035
229731	Slc25a24	"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24"	7935.845648	9369.64936	6502.041936	0.6939472	-0.527102198	0.028773342	0.240665664	68.77915042	79.77545639	48.19939856	80.80707619
229759	Olfm3	olfactomedin 3	1.463453055	1.919119744	1.007786366	0.525129487	-0.929254888	0.89361444	1	0	0	0	0.012887021
229776	Cdc14a	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	350.3186573	413.0566822	287.5806323	0.69622559	-0.522373253	0.126183214	0.582343868	2.495644615	2.718139975	1.393547972	2.614346917
229780	Ccdc76	coiled-coil domain containing 76	410.5796105	425.6130792	395.5461417	0.929356171	-0.105696486	0.715659085	1	4.409742413	3.783046483	3.193015125	4.005642146
